X,Y,Z,C
-44.8366,8.7355,-7.2517,4.0000
-44.9892,8.7599,-7.2517,4.0000
-45.1419,8.7832,-7.2517,4.0000
-45.2946,8.8052,-7.2517,4.0000
-45.4475,8.8261,-7.2517,4.0000
-45.6004,8.8457,-7.2517,4.0000
-45.7534,8.8641,-7.2517,4.0000
-45.9064,8.8813,-7.2517,4.0000
-46.0595,8.8974,-7.2517,4.0000
-46.2126,8.9122,-7.2517,4.0000
-46.3658,8.9258,-7.2517,4.0000
-46.5190,8.9382,-7.2517,4.0000
-46.6723,8.9494,-7.2517,4.0000
-46.8256,8.9594,-7.2517,4.0000
-46.9789,8.9682,-7.2517,4.0000
-47.1323,8.9758,-7.2517,4.0000
-47.2856,8.9822,-7.2517,4.0000
-47.4390,8.9874,-7.2517,4.0000
-47.5924,8.9914,-7.2517,4.0000
-47.7459,8.9942,-7.2517,4.0000
-47.8993,8.9958,-7.2517,4.0000
-48.0527,8.9962,-7.2517,4.0000
-48.2062,8.9954,-7.2517,4.0000
-48.3596,8.9934,-7.2517,4.0000
-48.5130,8.9902,-7.2517,4.0000
-48.6664,8.9858,-7.2517,4.0000
-48.8198,8.9802,-7.2517,4.0000
-48.9732,8.9734,-7.2517,4.0000
-49.1265,8.9654,-7.2517,4.0000
-49.2799,8.9562,-7.2517,4.0000
-49.4331,8.9458,-7.2517,4.0000
-49.5864,8.9342,-7.2517,4.0000
-49.7396,8.9214,-7.2517,4.0000
-49.8928,8.9074,-7.2517,4.0000
-50.0459,8.8922,-7.2517,4.0000
-50.1990,8.8758,-7.2517,4.0000
-50.3520,8.8582,-7.2517,4.0000
-50.5049,8.8394,-7.2517,4.0000
-50.6578,8.8193,-7.2517,4.0000
-50.8106,8.7981,-7.2517,4.0000
-50.9633,8.7757,-7.2517,4.0000
-51.1160,8.7520,-7.2517,4.0000
-51.2686,8.7272,-7.2517,4.0000
-51.4211,8.7011,-7.2517,4.0000
-51.5735,8.6738,-7.2517,4.0000
-51.7258,8.6453,-7.2517,4.0000
-51.8780,8.6156,-7.2517,4.0000
-52.0301,8.5846,-7.2517,4.0000
-52.1821,8.5525,-7.2517,4.0000
-52.3341,8.5191,-7.2517,4.0000
-52.4858,8.4845,-7.2517,4.0000
-52.6375,8.4487,-7.2517,4.0000
-52.7890,8.4116,-7.2517,4.0000
-52.9404,8.3733,-7.2517,4.0000
-53.0917,8.3338,-7.2517,4.0000
-53.2428,8.2931,-7.2517,4.0000
-43.2690,7.1545,-7.1035,3.0000
-43.4079,7.1925,-7.1035,3.0000
-43.5471,7.2293,-7.1035,3.0000
-43.6864,7.2649,-7.1035,3.0000
-43.8249,7.3016,-7.1070,3.0000
-43.9272,7.4259,-7.2517,3.0000
-44.0682,7.4584,-7.2517,3.0000
-44.2093,7.4897,-7.2517,4.0000
-44.3506,7.5199,-7.2517,4.0000
-44.4920,7.5490,-7.2517,4.0000
-44.6334,7.5768,-7.2517,4.0000
-44.7751,7.6036,-7.2517,4.0000
-44.9168,7.6292,-7.2517,4.0000
-45.0585,7.6536,-7.2517,4.0000
-45.2004,7.6769,-7.2517,4.0000
-45.3424,7.6990,-7.2517,4.0000
-45.4845,7.7200,-7.2517,4.0000
-45.6266,7.7398,-7.2517,4.0000
-45.7689,7.7585,-7.2517,4.0000
-45.9112,7.7760,-7.2517,4.0000
-46.0535,7.7924,-7.2517,4.0000
-46.1959,7.8076,-7.2517,4.0000
-46.3384,7.8217,-7.2517,4.0000
-46.4810,7.8347,-7.2517,4.0000
-46.6235,7.8465,-7.2517,4.0000
-46.7662,7.8572,-7.2517,4.0000
-46.9088,7.8667,-7.2517,4.0000
-47.0515,7.8750,-7.2517,4.0000
-47.1942,7.8823,-7.2517,4.0000
-47.3370,7.8884,-7.2517,4.0000
-47.4798,7.8933,-7.2517,4.0000
-47.6226,7.8971,-7.2517,4.0000
-47.7654,7.8998,-7.2517,4.0000
-47.9082,7.9013,-7.2517,4.0000
-48.0510,7.9017,-7.2517,4.0000
-48.1938,7.9009,-7.2517,4.0000
-48.3366,7.8990,-7.2517,4.0000
-48.4794,7.8960,-7.2517,4.0000
-48.6222,7.8918,-7.2517,4.0000
-48.7650,7.8865,-7.2517,4.0000
-48.9077,7.8800,-7.2517,4.0000
-49.0504,7.8724,-7.2517,4.0000
-49.1931,7.8637,-7.2517,4.0000
-49.3358,7.8538,-7.2517,4.0000
-49.4784,7.8427,-7.2517,4.0000
-49.6209,7.8305,-7.2517,4.0000
-49.7634,7.8172,-7.2517,4.0000
-49.9059,7.8027,-7.2517,4.0000
-50.0483,7.7871,-7.2517,4.0000
-50.1906,7.7704,-7.2517,4.0000
-50.3329,7.7524,-7.2517,4.0000
-50.4751,7.7334,-7.2517,4.0000
-50.6172,7.7132,-7.2517,4.0000
-50.7593,7.6918,-7.2517,4.0000
-50.9012,7.6693,-7.2517,4.0000
-51.0431,7.6457,-7.2517,4.0000
-51.1849,7.6209,-7.2517,4.0000
-51.3265,7.5949,-7.2517,4.0000
-51.4681,7.5678,-7.2517,4.0000
-51.6096,7.5395,-7.2517,4.0000
-51.7509,7.5101,-7.2517,4.0000
-51.8921,7.4795,-7.2517,4.0000
-52.0332,7.4478,-7.2517,3.0000
-52.1364,7.3242,-7.1070,3.0000
-52.2760,7.2904,-7.1070,3.0000
-52.4144,7.2533,-7.1035,3.0000
-52.5537,7.2173,-7.1035,3.0000
-52.6928,7.1801,-7.1035,3.0000
-52.8317,7.1418,-7.1035,3.0000
