X,Y,Z,C
-71.9426,15.7856,-0.9500,4.0000
-71.9256,15.6044,-0.9500,4.0000
-71.9072,15.4233,-0.9500,4.0000
-71.8874,15.2422,-0.9500,4.0000
-71.8663,15.0612,-0.9500,4.0000
-71.8439,14.8802,-0.9500,4.0000
-71.8200,14.6992,-0.9500,4.0000
-71.7949,14.5183,-0.9500,4.0000
-71.7683,14.3374,-0.9500,4.0000
-71.7404,14.1566,-0.9500,4.0000
-71.7111,13.9759,-0.9500,4.0000
-71.6805,13.7952,-0.9500,4.0000
-71.6485,13.6146,-0.9500,4.0000
-71.6151,13.4340,-0.9500,4.0000
-71.5803,13.2535,-0.9500,4.0000
-71.5442,13.0731,-0.9500,4.0000
-71.5066,12.8927,-0.9500,4.0000
-71.4677,12.7124,-0.9500,4.0000
-71.4274,12.5322,-0.9500,4.0000
-71.3857,12.3521,-0.9500,4.0000
-71.3427,12.1721,-0.9500,4.0000
-71.2982,11.9922,-0.9500,4.0000
-71.2523,11.8123,-0.9500,4.0000
-70.0074,23.6805,-0.9500,4.0000
-70.0508,23.5136,-0.9500,4.0000
-70.0929,23.3466,-0.9500,4.0000
-70.1337,23.1796,-0.9500,4.0000
-70.1731,23.0123,-0.9500,4.0000
-70.2112,22.8450,-0.9500,4.0000
-70.2480,22.6776,-0.9500,4.0000
-70.2834,22.5101,-0.9500,4.0000
-70.3176,22.3425,-0.9500,4.0000
-70.3504,22.1748,-0.9500,4.0000
-70.3820,22.0070,-0.9500,4.0000
-70.4122,21.8391,-0.9500,4.0000
-70.4411,21.6711,-0.9500,4.0000
-70.4687,21.5031,-0.9500,4.0000
-70.4950,21.3350,-0.9500,4.0000
-70.5200,21.1668,-0.9500,4.0000
-70.5437,20.9986,-0.9500,4.0000
-70.5662,20.8303,-0.9500,4.0000
-70.5873,20.6619,-0.9500,4.0000
-70.6071,20.4935,-0.9500,4.0000
-70.6256,20.3250,-0.9500,4.0000
-70.6428,20.1565,-0.9500,4.0000
-70.6587,19.9879,-0.9500,4.0000
-70.6734,19.8193,-0.9500,4.0000
-70.6867,19.6507,-0.9500,4.0000
-70.6988,19.4820,-0.9500,4.0000
-70.7095,19.3133,-0.9500,4.0000
-70.7190,19.1446,-0.9500,4.0000
-70.7272,18.9758,-0.9500,4.0000
-70.7341,18.8071,-0.9500,4.0000
-70.7397,18.6383,-0.9500,4.0000
-70.7440,18.4695,-0.9500,4.0000
-70.7470,18.3006,-0.9500,4.0000
-70.7488,18.1318,-0.9500,4.0000
