X,Y,Z,C
10.0828,46.3571,-2.1317,4.0000
9.9185,46.3406,-2.1317,4.0000
9.7542,46.3229,-2.1317,4.0000
9.5900,46.3039,-2.1317,4.0000
9.4258,46.2836,-2.1317,4.0000
9.2617,46.2621,-2.1317,4.0000
9.0977,46.2392,-2.1317,4.0000
8.9338,46.2150,-2.1317,4.0000
8.7700,46.1895,-2.1317,4.0000
8.6062,46.1627,-2.1317,4.0000
8.4426,46.1346,-2.1317,4.0000
8.2790,46.1052,-2.1317,4.0000
8.1155,46.0746,-2.1317,4.0000
7.9522,46.0426,-2.1317,4.0000
7.7889,46.0093,-2.1317,4.0000
7.6258,45.9747,-2.1317,4.0000
7.4628,45.9387,-2.1317,4.0000
7.2999,45.9015,-2.1317,4.0000
7.1371,45.8630,-2.1317,4.0000
6.9745,45.8231,-2.1317,4.0000
6.8120,45.7819,-2.1317,4.0000
6.6497,45.7394,-2.1317,4.0000
6.4875,45.6956,-2.1317,4.0000
17.2408,44.5781,-2.1317,4.0000
17.0903,44.6191,-2.1317,4.0000
16.9395,44.6589,-2.1317,4.0000
16.7886,44.6974,-2.1317,4.0000
16.6375,44.7347,-2.1317,4.0000
16.4863,44.7708,-2.1317,4.0000
16.3350,44.8056,-2.1317,4.0000
16.1835,44.8391,-2.1317,4.0000
16.0319,44.8715,-2.1317,4.0000
15.8801,44.9025,-2.1317,4.0000
15.7283,44.9324,-2.1317,4.0000
15.5763,44.9610,-2.1317,4.0000
15.4242,44.9883,-2.1317,4.0000
15.2720,45.0145,-2.1317,4.0000
15.1197,45.0393,-2.1317,4.0000
14.9673,45.0630,-2.1317,4.0000
14.8148,45.0854,-2.1317,4.0000
14.6623,45.1066,-2.1317,4.0000
14.5096,45.1266,-2.1317,4.0000
14.3569,45.1453,-2.1317,4.0000
14.2041,45.1628,-2.1317,4.0000
14.0512,45.1791,-2.1317,4.0000
13.8983,45.1941,-2.1317,4.0000
13.7454,45.2079,-2.1317,4.0000
13.5923,45.2205,-2.1317,4.0000
13.4392,45.2318,-2.1317,4.0000
13.2861,45.2420,-2.1317,4.0000
13.1330,45.2509,-2.1317,4.0000
12.9798,45.2585,-2.1317,4.0000
12.8266,45.2650,-2.1317,4.0000
12.6734,45.2702,-2.1317,4.0000
12.5201,45.2742,-2.1317,4.0000
12.3668,45.2770,-2.1317,4.0000
12.2136,45.2785,-2.1317,4.0000
12.0603,45.2788,-2.1317,4.0000
11.9070,45.2779,-2.1317,4.0000
11.7538,45.2758,-2.1317,4.0000
11.6005,45.2724,-2.1317,4.0000
11.4473,45.2678,-2.1317,4.0000
11.2940,45.2620,-2.1317,4.0000
11.1408,45.2550,-2.1317,4.0000
10.9877,45.2468,-2.1317,4.0000
10.8345,45.2373,-2.1317,4.0000
10.6814,45.2266,-2.1317,4.0000
10.5284,45.2146,-2.1317,4.0000
10.3754,45.2015,-2.1317,4.0000
10.2224,45.1870,-2.1317,4.0000
10.0695,45.1714,-2.1317,4.0000
9.9167,45.1546,-2.1317,4.0000
9.7640,45.1365,-2.1317,4.0000
9.6113,45.1172,-2.1317,4.0000
9.4587,45.0966,-2.1317,4.0000
9.3061,45.0749,-2.1317,4.0000
9.1537,45.0518,-2.1317,4.0000
9.0014,45.0276,-2.1317,4.0000
8.8491,45.0021,-2.1317,4.0000
8.6970,44.9754,-2.1317,4.0000
8.5449,44.9474,-2.1317,4.0000
8.3930,44.9183,-2.1317,4.0000
8.2412,44.8878,-2.1317,4.0000
8.0895,44.8562,-2.1317,4.0000
7.9379,44.8232,-2.1317,4.0000
7.7865,44.7891,-2.1317,4.0000
7.6352,44.7537,-2.1317,4.0000
7.4841,44.7171,-2.1317,4.0000
7.3331,44.6792,-2.1317,4.0000
7.1823,44.6400,-2.1317,4.0000
7.0316,44.5996,-2.1317,4.0000
6.8811,44.5580,-2.1317,4.0000
